Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Low income,LIC,Arable land (% of land area),AG.LND.ARBL.ZS,,"5,8307983417","5,8803436125","6,0023012022","6,0475121959","6,1020643041","6,1243335208","6,1507128279","6,2479351467","6,2934450561","6,3132482186","6,3655584593","6,4023998145","6,4141322542","6,372549276","6,4083875966","6,4444838206","6,4500888244","6,5589753635","6,5847583806","6,6041890602","6,5861035815","6,6068495687","6,6376098291","6,6306297311","6,7187104964","6,732132612","6,705049234","6,7346884937","6,7413846048","6,8504654507","6,9348842802","7,0024656785","7,0808834173","7,0711157642","7,1791279227","7,3314569774","7,3853621666","7,401078597","7,4726208646","7,4738154153","7,5782092422","7,7137840102","7,982562318","8,1282093879","8,3610956853","8,3789497708","8,5165131422","8,8574207299","8,9756607958","9,1308217084","9,311385349","9,4888903303","9,4797530246",,,
Liechtenstein,LIE,Arable land (% of land area),AG.LND.ARBL.ZS,,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,"24,375","24,375","24,375","24,375","24,375","23,75","23,75","23,75","21,875","20,625","18,75","18,75","16,25",,,
Sri Lanka,LKA,Arable land (% of land area),AG.LND.ARBL.ZS,,"9,4881199171","9,2010843566","12,6295646627","12,5976718227","12,6455110828","12,6295646627","12,6295646627","12,7252431829","12,8209217031","12,9166002232","13,0122787434","13,1079572636","13,2036357838","13,2993143039","13,5544570244","14,3517780258","15,1490990273","15,9464200287","14,3517780258","14,3517780258","14,3517780258","13,6660819646","13,8574390049","13,905278265","13,9690639451","14,1444745655","14,2720459257","14,3198851858","14,3677244459","14,3517780258","14,3996172859","14,431510126","14,0328496253","14,0806888853","14,1285281454","14,1444745655","14,1604209855","14,1763674055","14,431510126","14,5909743263","14,6069207463","14,9258491469","15,1490990273","14,3517780258","17,5410620316","16,7437410301","15,9464200287","19,1357040344","17,5410620316","19,1357040344","20,7303460373","19,9330250359","20,7303460373",,,
Lower middle income,LMC,Arable land (% of land area),AG.LND.ARBL.ZS,,"15,386711379","15,4836444445","15,6544335651","15,7698092891","15,9661830757","15,8745201126","16,0495297336","16,0431516086","16,2464484492","16,158962294","16,0420524229","15,8537543871","16,1754163187","15,9879129167","15,9884195449","16,0370748953","15,803145145","15,817725866","15,7534381414","15,8696175231","15,6850756698","15,8654936828","15,7454771659","16,0491155271","16,2583385646","16,4705886973","16,6124340756","16,5979171759","16,695932023","16,6449485926","16,6219662649","17,4904585479","17,6205266145","17,6549993429","17,7942930144","17,8094329088","17,9082167029","17,9500749735","18,0491447552","18,0538126242","17,9423220182","17,9822772412","18,248505314","18,2620534442","18,2007333026","18,186378333","18,229718992","18,2194206298","18,0761673249","18,0838761837","18,0954473757","18,3724656052","18,1741309501",,,
Low & middle income,LMY,Arable land (% of land area),AG.LND.ARBL.ZS,,"9,0317563476","9,1023500266","9,2199787571","9,2851946725","9,3712276933","9,3766700453","9,4521452638","9,5208735281","9,6400175582","9,6327331416","9,6442155265","9,6460308273","9,7680684114","9,7430712967","9,7460526068","9,7843181498","9,741003825","9,7595148271","9,7824487516","9,7852576282","9,7615753983","9,9139156472","9,9653936024","10,1608955108","10,3421894468","10,4422466294","10,5031406709","10,5172301161","10,5594036001","10,6041127262","10,6845977195","10,5970065732","10,6109110733","10,60003445","10,6816421222","10,6695667886","10,7020220314","10,7006648036","10,7114960085","10,6559750676","10,6269252119","10,6464486619","10,7445577026","10,8150250874","10,8768389189","10,8677756117","10,8925498358","10,919073789","10,899404618","10,9301171935","10,9818331652","11,0904485913","11,1160589756",,,
Lesotho,LSO,Arable land (% of land area),AG.LND.ARBL.ZS,,"11,791831357","11,627140975","11,627140975","11,6930171278","11,6930171278","11,8577075099","11,8577075099","12,022397892","12,022397892","12,1212121212","11,8577075099","11,6930171278","11,6930171278","11,6930171278","12,2529644269","11,6930171278","9,4861660079","9,5191040843","10,046113307","9,6179183136","9,8155467721","9,4861660079","9,3214756258","9,7826086957","10,0131752306","9,4532279315","10,7378129117","11,1660079051","9,9143610013","10,441370224","10,5072463768","10,9354413702","10,8695652174","10,7048748353","10,5401844532","10,6060606061","10,7048748353","10,7048748353","10,7048748353","10,8695652174","10,8695652174","9,8814229249","9,8814229249","10,2108036891","10,6389986825","9,9802371542","10,7048748353","11,791831357","11,0342555995","10,6060606061","10,1449275362","9,2654808959","8,1719367589",,,
Late-demographic dividend,LTE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,573151997","9,5098551414","9,4637277627","9,4984005077","9,4157798424","9,4333873187","9,4015583429","9,3499429095","9,2737899776","9,1959203176","9,1531127194","9,1360681996","9,1697349158","9,1828743048","9,1635168386","9,112266104","9,1669840936","9,1763329696","9,0796268184","9,1498615481","9,156046202","9,2895662376",,,
Lithuania,LTU,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,02744097","45,1180599872","41,3209955329","45,7243139757","45,7243139757","45,9157626037","46,1072112317","47,1123165284","45,9157626037","26,0210593491","26,1486917677","24,3299298022","25,7881301851","30,4164007658","29,9744735163","29,2852584556","29,7008376546","32,7674511368","33,9433585959","34,8741104764","36,0675878355","36,5456721181",,,
Luxembourg,LUX,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,9382239382","23,9382239382","23,9382239382","23,9382239382","23,9382239382","23,166023166","23,166023166","23,5521235521","23,9382239382","23,8494208494","23,9189189189","23,9845559846","24,1544401544","24,111969112",,,
Latvia,LVA,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,1400090038","27,1239307994","27,4937295003","16,1103607949","17,0428966493","17,3483825326","17,0268184449","15,8691877291","15,5958582546","15,4029198019","15,6440928677","15,3868415975","16,2229082256","17,5573991897","19,3742362853","19,1009068107","18,8114991318","18,7841749759","18,8464010283","18,6173633441","18,9449983918","19,42434475",,,
Macao,MAC,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Martin (French part),MAF,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Arable land (% of land area),AG.LND.ARBL.ZS,,"14,7645292826","14,7645292826","14,8989559529","15,0109781781","15,2350226285","15,4590670789","15,4590670789","15,6831115293","15,6831115293","15,8533853116","17,8854684769","15,9766097594","16,1214429756","16,1326462021","16,3410262156","16,3903204123","16,6928075286","17,1588617522","16,8138023751","16,872059153","17,230562402","17,4030920905","17,5285682276","17,553215326","17,6518037195","17,8288146986","18,2971095676","18,31503473","18,9491373516","19,509298678","19,5317051311","20,0179251624","20,1635671073","20,4436477706","19,9887967735","20,380909702","20,1209948465","20,2397490477","19,758010307","19,6437373964","19,018597356","18,8259018597","20,2890432445","18,395697961","18,1985211741","18,0685637464","18,0708043917","18,0416760027","18,0138920009","17,3186197625","17,4855478378","18,0304727762","18,0259914855",,,
Monaco,MCO,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,8141162154","52,9286798179","53,4001214329","53,8414819314","54,2666261767","54,2831105711","54,6338498936","55,0759878419","55,5656934307","56,2347931873","56,0523114355","56,1302099179","55,9610705596","55,7312252964","55,3359683794","55,3967771359","55,3663727577","55,2447552448","55,1902587519","55,1293759513","55,2038953135","55,2311435523",,,
Madagascar,MDG,Arable land (% of land area),AG.LND.ARBL.ZS,,"3,3101764281","3,3359700107","3,3617635932","3,3875571758","3,4133507583","3,4391443409","3,4649379234","3,490731506","3,5251229494","3,5423186711","3,5595143928","3,5939058362","3,6111015579","3,65237129","3,9481377033","3,9361006981","4,2009148124","4,2989304261","4,3333218695","4,3677133129","4,4021047563","4,419300478","4,4708876432","4,5052790866","4,5568662517","4,5912576951","4,6084534168","4,6428448602","4,6600405819","4,6772363036","4,7288234687","4,7804106338","4,9867592943","4,9867592943","4,9867592943","4,9867592943","4,9867592943","4,9867592943","4,9867592943","4,9867592943","5,0727379028","5,0727379028","5,0727379028","5,0727379028","5,1587165113","5,1587165113","5,1587165113","5,5026309454","6,0185025966","6,0185025966","6,0158646946","6,0158646946","6,0158129942",,,
Maldives,MDV,Arable land (% of land area),AG.LND.ARBL.ZS,,"6,6666666667","6,6666666667","6,6666666667","6,6666666667","6,6666666667","6,6666666667","6,6666666667","6,6666666667","6,6666666667","6,6666666667",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"13,3333333333","13,3333333333",13,13,13,13,,,
Middle East & North Africa,MEA,Arable land (% of land area),AG.LND.ARBL.ZS,,"4,3951047458","4,3877195105","4,40044347","4,4261583252","4,458101692","4,4406618594","4,4587245432","4,4443989664","4,4569449684","4,4756305033","4,6129246955","4,6322330816","4,6952467389","4,6813660064","4,631537736","4,623351663","4,5720997277","4,5206698343","4,5993273183","4,3910273522","4,4659121243","4,5304664282","4,5293666471","4,5894826758","4,6318758564","4,676988237","4,7370668945","4,7578879932","4,750662894","4,7770362857","4,9681810902","5,0621855708","5,1732330126","5,1201126117","5,0926181328","5,0501271508","4,9933995455","5,0247824021","4,9644885226","4,7600150196","4,8297121889","4,8649656275","4,9047999544","4,8530266238","4,8705158367","4,8477421364","4,8691553692","4,6599581974","4,6087235516","4,6127674125","4,6148995681","4,6396482028","4,6738507051",,,
Mexico,MEX,Arable land (% of land area),AG.LND.ARBL.ZS,,"10,0347231153","9,948815556","9,9076622341","9,8665089123","9,8253555904","9,7842022686","9,7379047815","9,6967514597","9,6555981378","9,0989994599","9,0995138764","9,0969417938","9,1149463721","9,0989994599","9,1113454564","9,123691453","9,147354613","9,1488978626","9,046014558","9,0845957972","9,0532163893","9,1540420278","9,4282260346","9,3832145889","9,5840942411","9,436456699","9,8942874045","10,1329766712","10,6257877003","11,1674682991","11,5347616965","11,5378481957","11,590318681","11,5995781785","11,6052367602","11,6860001543","11,7209804779","11,744643638","11,7893978755","11,7827104607","11,9092569253","11,9262326706","12,1669796034","11,9416651663","11,9838473212","12,0183132282","12,0985622058","12,2755214898","12,2883819028","12,0923892075","11,8197484503","11,9087425088","11,8187196173",,,
Marshall Islands,MHL,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","5,5555555556","11,1111111111","11,1111111111","11,1111111111","11,1111111111","11,1111111111","11,1111111111","11,1111111111","11,1111111111","11,1111111111","11,1111111111",,,
Middle income,MIC,Arable land (% of land area),AG.LND.ARBL.ZS,,"9,7474339047","9,8227336352","9,9393945095","10,0090831713","10,102154767","10,1038349298","10,1902871252","10,2526446232","10,3882519395","10,3749112196","10,3772652186","10,3712493135","10,5179500526","10,4966392255","10,4922506931","10,5310028502","10,4767516614","10,4750574604","10,497354415","10,4964471653","10,4715136732","10,65327437","10,7093841675","10,9501548531","11,1522884002","11,2717145312","11,3522776301","11,3628906129","11,4130098708","11,4433272131","11,5229123966","11,1890478352","11,1923530483","11,1813777254","11,2586568437","11,2194997451","11,2484166002","11,2444200397","11,2452015191","11,1804882988","11,1294484382","11,1298592595","11,1998388161","11,2579220062","11,2915358695","11,277543635","11,2836968485","11,2585164402","11,2161508455","11,2263885536","11,2568932065","11,3541659886","11,3854982619",,,
Macedonia,MKD,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,8301219033","23,9480928038","23,9480928038","23,8301219033","23,9480928038","23,5941801022","23,0829728667","23,1222965002","21,8246165946","22,3358238301","19,6224931184","18,5214313803","18,1281950452","17,6169878097","17,2630751081","17,0828378914","16,8053904082","16,6534496431","16,4155432197","16,4155432197","16,4155432197","16,3758921491",,,
Mali,MLI,Arable land (% of land area),AG.LND.ARBL.ZS,,"1,3424138864","1,3465116088","1,3506093313","1,3547070538","1,3588047763","1,3620829543","1,3670002213","1,3670002213","1,3670002213","1,4079774461","1,4079774461","1,4079774461","1,4079774461","1,448954671","1,4899318959","1,6530212508","1,6513821618","1,6513821618","1,6472844393","1,6472844393","1,6497430728","1,6497430728","1,6497430728","1,6497430728","1,6661339627","1,6685925962","1,6685925962","1,6825248527","1,6825248527","1,6825248527","1,6907202977","1,7726747474","2,5078061613","2,5897606111","2,7200681861","3,7207320171","3,7166342947","3,7125365722","3,7043411272","3,6617248133","3,6879502373","4,0157680361","4,8697334022","4,0993615748","4,5919078176","4,6525541104","4,7599144396","4,7213958482","5,1265786476","5,1311680968","5,6228947951","5,6228947951","5,2540997713",,,
Malta,MLT,Arable land (% of land area),AG.LND.ARBL.ZS,,"53,125",50,"46,875","43,75","40,625","40,625","40,625","40,625","40,625","40,625","40,625","40,625","40,625","40,625","37,5","37,5","40,625","40,625","40,625","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","37,5","31,25","31,25","28,125",25,25,25,"28,125","28,125","29,0625","28,125","25,625",25,25,25,25,"28,375","28,375","28,125","28,03125",,,
Myanmar,MMR,Arable land (% of land area),AG.LND.ARBL.ZS,,"15,148269425","15,1635707072","15,1788719895","15,1941732717","15,1941732717","15,209474554","15,209474554","15,209474554","15,2247758362","15,2553784007","15,2553784007","15,2553784007","14,5132662117","14,5270373657","14,5438687762","14,5637604431","14,6127245463","14,6249655721","14,6387367261","14,6479174955","14,6968815987","14,719833522","14,7091226245","14,6754598035","14,67852006","14,6831104447","14,6494476237","14,6157848028","14,5943630076","14,6387367261","14,6188450592","14,5882424947","14,6570982648","14,5882424947","14,5974232641","14,6020136487","14,6264957003","14,6219053157","14,8269424978","15,162040579","15,2859809652","15,0901245524","15,073293142","15,1694163019","15,3958001714","15,8170994843","16,1846615253","16,3689519524","16,5222715445","16,5493065548","16,510278743","16,4602311873","16,4941507932",,,
Middle East & North Africa (excluding high income),MNA,Arable land (% of land area),AG.LND.ARBL.ZS,,"5,5406379392","5,529878745","5,5429517444","5,5739567342","5,6144483252","5,5881866362","5,6092422635","5,5870297336","5,5999870427","5,6190759356","5,7928427064","5,8121629798","5,8871575119","5,8613584645","5,7898615528","5,7734334599","5,6996227323","5,6270846035","5,7234550362","5,4462598901","5,5372622699","5,6154114023","5,589686397","5,6486447402","5,6802792313","5,719498411","5,7741276046","5,7838456315","5,7569822287","5,7679034398","5,994217774","6,1075461635","6,2496167742","6,1806650601","6,1469990386","6,126343604","6,0205397438","6,0626164862","5,9885026487","5,7199843123","5,8074465537","5,8523345824","5,907151468","5,8545939617","5,8769691052","5,8561730209","5,8845919346","5,6242487207","5,5738460933","5,5822022041","5,5876066274","5,6259815046","5,6765192274",,,
Montenegro,MNE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,936802974","12,936802974","12,8624535316","12,8624535316","12,7881040892","12,8624535316","12,7881040892","0,5799256506",,,
Mongolia,MNG,Arable land (% of land area),AG.LND.ARBL.ZS,,"0,4016581271","0,4660264167","0,4692448312","0,5471304616","0,5580730709","0,569659363","0,5271762919","0,5001416102","0,4801874405","0,4789000747","0,4988542444","0,4994979273","0,507865805","0,5155899997","0,532325755","0,6114987513","0,7080511857","0,7428100621","0,7466721594","0,7608331831","0,78014367","0,805247303","0,8445119596","0,8586729833","0,8709029584","0,8406498623","0,8586729833","0,8786271531","0,8844202992","0,8818455676","0,8805582018","0,8766961044","0,8702592755","0,8503051057","0,8503051057","0,8503051057","0,7897989135","0,8663971781","0,7659826463","0,75568372","0,4834058549","0,4866242694","0,4531527588","0,4531527588","0,4473596128","0,4480032957","0,4525090759","0,5368315353","0,4003707613","0,3952212982","0,3932902495","0,4164628337","0,3645819923",,,
Northern Mariana Islands,MNP,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435","2,1739130435",,,
Mozambique,MOZ,Arable land (% of land area),AG.LND.ARBL.ZS,,"3,1079122053","3,1155421043","3,1219003535","3,1282586027","3,1409751011","3,1460617005","3,1791245963","3,3062895801","3,433454564","3,5415448002","3,5415448002","3,5606195478","3,6242020397","3,6242020397","3,6496350365","3,6496350365","3,6496350365","3,6496350365","3,6496350365","3,6496350365","3,7132175284","3,8149495155","3,8149495155","3,9421144994","4,0056969913","4,0692794832","4,1964444671","4,260026959","4,3236094509","4,3871919428","4,4507744348","4,4762074315","4,4762074315","4,5397899234","4,6415219105","4,7686868944","4,9594343702","5,086599354","5,0230168621","4,9594343702","5,086599354","5,6588417813","5,7224242733","5,8495892571","6,3582491925","6,2310842087","6,6125791602","6,8669091279","6,9940741118","7,1848215875","7,1848215875","7,1848215875","7,1848215875",,,
Mauritania,MRT,Arable land (% of land area),AG.LND.ARBL.ZS,,"0,2590472494","0,2590472494","0,2590472494","0,258077035","0,2571068206","0,258077035","0,2590472494","0,2600174639","0,269719608","0,269719608","0,2318812458","0,2318812458","0,2192684583","0,1901620258","0,1862811681","0,1891918114","0,1901620258","0,1862811681","0,1891918114","0,2037450277","0,223149316","0,2425536043","0,2619578927","0,2716600369","0,2910643252","0,3104686136","0,3298729019","0,3492771903","0,3686814786","0,388085767","0,3977879111","0,4074900553","0,4181624139","0,4560007762","0,4831667799","0,4734646357","0,4734646357","0,4734646357","0,4734646357","0,4734646357","0,4365964878","0,388085767","0,388085767","0,388085767","0,388085767","0,388085767","0,388085767","0,388085767","0,3783836228","0,4365964878","0,388085767","0,388085767","0,4365964878",,,
Mauritius,MUS,Arable land (% of land area),AG.LND.ARBL.ZS,,"44,3349753695","44,8275862069","44,8275862069","44,8275862069","45,3201970443","43,842364532","46,3054187192","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","48,7684729064","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","49,2610837438","48,7684729064","48,275862069","47,7832512315","47,2906403941","46,3054187192","45,8128078818","45,3201970443","44,8275862069","44,3349753695","44,8275862069","43,842364532","44,3349753695","44,8275862069","43,842364532","43,3497536946","42,8571428571","41,8719211823","40,8866995074","39,9014778325","39,4088669951","39,4088669951","39,4088669951","38,4236453202","37,4384236453","36,9458128079",,,
Malawi,MWI,Arable land (% of land area),AG.LND.ARBL.ZS,,"13,7887144675","14,8493848112","15,379719983","15,9100551549","18,0313958422","18,561731014","18,0313958422","19,0920661858","19,6224013577","19,0920661858","20,6830717013","21,2134068731","21,743742045","21,743742045","21,2134068731","21,2134068731","21,2134068731","21,743742045","21,743742045","20,1527365295","21,2134068731","22,2740772168","21,2134068731","21,743742045","21,743742045","22,8044123886","22,8044123886","22,8044123886","23,3347475605","23,8650827323","24,9257530759","24,3954179041","24,3954179041","22,2740772168","24,3954179041","25,4560882478","25,9864234196","27,5774289351","28,6380992787","29,1684344506","30,2291047942","30,2291047942","31,8201103097","31,8201103097","33,941450997","35,0021213407","31,8201103097","36,5931268562","37,123462028","39,2448027153","38,1841323717","39,7751378871","40,305473059",,,
Malaysia,MYS,Arable land (% of land area),AG.LND.ARBL.ZS,,"2,3999391265","2,4799878253","2,5542535383","2,5871252473","2,6492162532","2,651346827","2,6921320956","2,963323695","2,9761071374","3,1148987977","3,176685436","3,2269061026","3,2558210318","3,2186881753","3,303606757","3,2427332217","3,3340435246","3,3328260539","3,3793943083","3,3562623649","3,3176076701","3,1909907168","3,176685436","3,0491553797","3,1562928017","3,1544665956","3,1441180947","3,1407700502","3,0862882362","3,1036371937","3,0984629432","3,05828641","3,0518946888","3,038502511","3,0031958606","3,0232841272","3,0001521838","2,9429310607","2,8945366002","2,8954497032","2,7816161924","2,8065743418","2,7755288388","2,7940952671","2,9146248668","2,8205752549","2,8473596104","2,8029219297","2,8245320347","2,833663065","2,9036676305","2,8914929235","2,9036676305",,,
North America,NAC,Arable land (% of land area),AG.LND.ARBL.ZS,,"12,1338532981","11,9610497619","12,1176856675","12,0504127649","12,018362396","11,9682323318","11,9019949026","12,2592551604","12,7114119037","12,683963639","12,6518584831","12,6251224488","12,6039198971","12,578170028","12,5840870192","12,5900040104","12,6135076143","12,7533239246","12,772444572","12,7915652195","12,8106858669","12,7583095375","12,7601175071","12,7619802635","12,7637882331","12,7655962026","12,6584329178","12,6620488568","12,6647882046","12,6656647959","12,6692807349","12,5814024584","12,5079331511","12,4631722085","12,4572606961","12,3016109556","12,2279772875","12,1874349405","12,1138012724","12,1157263463","12,1213137096","11,9801506178","11,8982026219","11,6389927846","11,5242875016","11,2598354028","11,3151448223","11,2969204505","11,0622894165","10,9272363656","10,6703477554","11,0203947376","10,8411006426",,,
Namibia,NAM,Arable land (% of land area),AG.LND.ARBL.ZS,,"0,7785834882","0,7785834882","0,7785834882","0,7834420435","0,7834420435","0,7834420435","0,78708596","0,78708596","0,78708596","0,7895152376","0,7919445153","0,7919445153","0,7919445153","0,7919445153","0,7919445153","0,794373793","0,794373793","0,7955884318","0,7955884318","0,7955884318","0,7955884318","0,7955884318","0,8016616259","0,8016616259","0,8016616259","0,8016616259","0,8016616259","0,8016616259","0,8016616259","0,8016616259","0,8016616259","0,8016616259","0,8478179013","0,9073352039","0,991145283","0,991145283","0,991145283","0,991145283","0,991145283","0,991145283","0,991145283","0,991145283","0,9899306441","0,9899306441","0,9887160053","0,9875013665","0,9717110617","0,9717110617","0,9717110617","0,9717110617","0,9717110617","0,9717110617","0,9717110617",,,
New Caledonia,NCL,Arable land (% of land area),AG.LND.ARBL.ZS,,"0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,5470459519","0,5470459519","0,4923413567","0,4923413567","0,4923413567","0,4923413567","0,4923413567","0,4923413567","0,4923413567","0,4376367615","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3829321663","0,3719912473","0,3719912473","0,3719912473","0,3719912473","0,3719912473","0,3719912473","0,3719912473","0,3719912473","0,3719912473","0,3555798687","0,3282275711","0,3391684902",,,
Niger,NER,Arable land (% of land area),AG.LND.ARBL.ZS,,"9,0779190021","9,0779190021","9,0779190021","9,0779190021","9,0771295492","9,0771295492","9,0771295492","9,6115891687","9,6100102629","8,8395042236","8,8623983579","8,8205573538","8,5339859477","7,7176916397","7,7176916397","7,7161127339","7,7161127339","7,7161127339","7,8566353517","8,0618931081","7,7145338281","7,7776900608","7,8961079972","7,7145338281","7,7129549222","7,7129549222","7,5013815426","7,4911186548","7,5740112102","8,7124023052","9,5460645772","10,2526249309","10,251835478","10,2510460251","11,0404989342","11,0404989342","11,0404989342","11,0397094813","11,0397094813","11,0326044051","11,0286571406","11,0207626115","11,0918133733","11,1352332833","11,1494434357","11,1604957764","11,7825846688","11,7786374043","11,7628483461","11,9207389279","12,3154653825","12,5523012552","12,5523012552",,,
Nigeria,NGA,Arable land (% of land area),AG.LND.ARBL.ZS,,"25,9961461181","26,7905179134","29,1148259165","30,1624669236","32,4671761257","29,7616192892","32,0749146327","32,0299856166","38,1150345312","35,0038648616","33,2988130922","28,5472731864","34,2018292214","29,6452452321","28,5472731864","28,5472731864","22,6303018325","20,7022629204","19,4516727604","21,5235460105","18,0792077034","19,1398486995","19,2200006588","23,0574129583","25,2533570495","30,5895011913","30,6136565763","30,8661901468","30,8398388177","30,9342644136","32,939161369","33,0489585735","33,0489585735","34,0371334146","36,1232803013","36,3428747104","36,452671915","37,3310495515","38,4290215971","38,4290215971","36,2330775058","37,3310495515","38,4290215971","38,4290215971","39,5269936427","40,4053712792","40,6249656884","39,5269936427","35,1351054602","36,2330775058","37,3310495515","38,4290215971","37,3310495515",,,
Nicaragua,NIC,Arable land (% of land area),AG.LND.ARBL.ZS,,"8,5590825993","8,5590825993","8,5590825993","8,5590825993","8,5590825993","8,6421804886","8,6421804886","8,6421804886","8,6421804886","8,6421804886","8,6421804886","8,6421804886","8,7252783779","8,8083762672","8,8083762672","8,8083762672","8,8083762672","8,8499252119","8,8831643676","8,8914741566","9,5562572711","9,5562572711","9,5562572711","9,9717467176","10,1379424963","10,1379424963","10,3872361642","10,6365298321","10,8027256108","10,8027256108","10,8027256108","10,9689213894","11,2182150573","11,2182150573","13,7111517367","13,7111517367","14,5421306299","14,9576200765","15,373109523","15,9298653814","15,8883164368","16,6195778627","17,0350673093","16,2040884162","16,6195778627","15,4562074123","14,9576200765","14,1266411833","13,7111517367","12,7222868539","12,4896127638","12,7305966428","12,4979225528",,,
Netherlands,NLD,Arable land (% of land area),AG.LND.ARBL.ZS,,"29,3838862559","28,6137440758","28,1101895735","27,7547393365","27,4881516588","26,5699052133","25,8590047393","25,5924170616","25,0296208531","24,4075829384","22,808056872","22,6599526066","22,5414691943","22,5710900474","22,4822274882","22,778436019","22,9561611374","23,1042654028","23,2523696682","23,4004739336","23,3412322275","23,4004739336","23,7263033175","24,2002369668","24,4668246445",25,"25,5035545024","25,740521327","25,9478672986","26,0367298578","26,095971564","26,2736966825","26,2736966825","26,2144549763","26,1255924171","26,5106635071","26,6883886256","26,836492891","27,0734597156","26,9549763033","26,8068720379","27,1327014218","26,836492891","33,3975118483","32,9087677725","31,6883886256","31,3921800948","31,5936018957","31,2689000889","30,3172250222","29,8339264531","29,9822064057","30,8405108405",,,
Norway,NOR,Arable land (% of land area),AG.LND.ARBL.ZS,,"2,3436323564","2,3381565798","2,3326808033","2,3272050268","2,3217292502","2,3162534737","2,3080398089","2,3025640324","2,2587578201","2,2231652726","2,2012621665","2,1711453956","2,1574559542","2,165669619","2,1629317308","2,1711453956","2,1848348369","2,2012621665","2,2669714849","2,2313789374","2,2587578201","2,2943503676","2,3162534737","2,3326808033","2,3381565798","2,3682733508","2,3682733508","2,3819627921","2,4038658982","2,3545839094","2,4285068926","2,4038658982","2,4230311161","2,453147887","2,7022957193","2,7241988254","2,4558857753","2,4586236636","2,4148174513","2,4066037865","2,412079563","2,4038658982","2,3847006804","2,3792249038","2,360059686","2,3491081329","2,3343235363","2,3137893743","2,2861367028","2,2606743419","2,2395926022","2,2228914838","2,2075045517",,,
